"date","value"
"2022-03-01",1.411
"2022-04-01",1.445
"2022-05-01",1.565
"2022-06-01",1.699
"2022-07-01",1.629
"2022-08-01",1.694
"2022-09-01",1.739
"2022-10-01",1.668
"2022-11-01",1.616
"2022-12-01",1.667
"2023-01-01",1.819
"2023-02-01",1.609
"2023-03-01",1.493
"2023-04-01",1.413
"2023-05-01",1.385
"2023-06-01",1.371
"2023-07-01",1.395
"2023-08-01",1.402
"2023-09-01",1.377
"2023-10-01",1.388
"2023-11-01",1.442
"2023-12-01",1.429
"2024-01-01",1.452
"2024-02-01",1.465
"2024-03-01",1.429
"2024-04-01",1.375
"2024-05-01",1.369
"2024-06-01",1.407
"2024-07-01",1.408
"2024-08-01",1.401
"2024-09-01",1.399
"2024-10-01",1.422
"2024-11-01",1.487
"2024-12-01",1.522
"2025-01-01",1.552
"2025-02-01",1.584
"2025-03-01",1.596
"2025-04-01",1.626
"2025-05-01",1.626
"2025-06-01",1.653
"2025-07-01",1.642
"2025-08-01",1.634
"2025-09-01",1.613
"2025-11-01",1.639
"2025-12-01",1.701
"2026-01-01",1.704
"2026-02-01",1.749
"2026-03-01",1.688
"2026-04-01",1.676
"2026-05-01",1.677
"2026-06-01",1.688
"2026-07-01",1.704
