"date","value"
"2025-07-01",8.414
"2025-08-01",8.872
"2025-09-01",9.139
"2025-11-01",9.258
"2025-12-01",9.053
"2026-01-01",9.366
"2026-02-01",9.459
"2026-03-01",9.608
"2026-04-01",9.723
"2026-05-01",9.511
"2026-06-01",9.457
