"date","value"
"2022-03-01",7.203
"2022-04-01",7.422
"2022-05-01",7.364
"2022-06-01",7.403
"2022-07-01",7.415
"2022-08-01",7.372
"2022-09-01",7.383
"2022-10-01",7.608
"2022-11-01",7.243
"2022-12-01",6.956
"2023-01-01",6.808
"2023-02-01",6.595
"2023-03-01",6.613
"2023-04-01",6.549
"2023-05-01",6.339
"2023-06-01",6.224
"2023-07-01",6.236
"2023-08-01",6.502
"2023-09-01",7.083
"2023-10-01",7.223
"2023-11-01",6.899
"2023-12-01",6.774
"2024-01-01",6.614
"2024-02-01",6.56
"2024-03-01",6.609
"2024-04-01",6.637
"2024-05-01",6.818
"2024-06-01",6.827
"2024-07-01",6.883
"2024-08-01",6.785
"2024-09-01",6.955
"2024-10-01",6.869
"2024-11-01",6.843
"2024-12-01",6.915
"2025-01-01",7.044
"2025-02-01",6.798
"2025-03-01",6.978
"2025-04-01",7.009
"2025-05-01",6.985
"2025-06-01",7.098
"2025-07-01",7.118
"2025-08-01",7.208
"2025-09-01",7.29
"2025-11-01",6.928
"2025-12-01",6.76
"2026-01-01",6.978
"2026-02-01",6.904
"2026-03-01",6.801
"2026-04-01",6.826
"2026-05-01",6.712
"2026-06-01",6.561
